image,popularity_score,is_female,baby,child,teenager,youth,middle_age,senior
1208381_743347509029730_30524007_a_0_2241,4.441,-1,-1,-1,1,-1,-1,-1
10175246_608569939220103_1023627291_a_0_2129,3.683,-1,-1,-1,1,-1,-1,-1
10249115_677530965627394_1900288535_a_0_8228,5.341,1,1,-1,-1,-1,-1,-1
1527501_225060531020723_775235620_a,3.95,1,-1,-1,-1,1,-1,-1
10013209_1402520500023782_298000570_a_0_5090,3.38,1,-1,-1,-1,-1,-1,1
925470_849595695066019_172859152_a_0_5675,3.747,-1,-1,-1,1,-1,-1,-1
10013146_299508076873275_445266272_a_0_3502,4.081,1,1,-1,-1,-1,-1,-1
924946_1380124378936248_1080584446_a_0_3543,4.79,-1,-1,-1,1,-1,-1,-1
10013209_1402520500023782_298000570_a_0_7842,3.38,1,-1,-1,-1,-1,-1,1
10249115_677530965627394_1900288535_a_0_9216,5.341,1,1,-1,-1,-1,-1,-1
10011304_383623521779691_833692089_a,3.966,1,-1,-1,-1,1,-1,-1
10249164_1401592123449060_958521035_a_0_4911,3.717,-1,-1,-1,1,-1,-1,-1
10254181_753995364633111_109551758_a_0_4577,3.686,1,-1,-1,-1,-1,-1,1
1538604_241807766024362_495930664_a_0_3110,4.801,-1,-1,-1,1,-1,-1,-1
925245_372069939602130_339677596_a_0_7499,4.523,1,1,-1,-1,-1,-1,-1
1538605_550208701759327_374469364_a,4.169,1,-1,-1,-1,1,-1,-1
10245934_269544856556779_1762294784_a_0_723,3.553,-1,-1,-1,-1,-1,1,-1
1516244_548597598588774_1691739288_a_0_7088,3.557,-1,-1,1,-1,-1,-1,-1
10254189_684028941654343_1838162870_a_0_3018,4.015,-1,-1,1,-1,-1,-1,-1
10011286_490208474440199_598052707_a,5.008,1,1,-1,-1,-1,-1,-1
10251502_859295487429308_1702654889_a_0_3644,3.661,1,1,-1,-1,-1,-1,-1
10175389_583325665108245_565475167_a_0_9530,3.459,-1,-1,1,-1,-1,-1,-1
1209485_1577877315770796_347739918_a_0_3460,4.929,-1,-1,1,-1,-1,-1,-1
10246053_250252855160880_683963785_a_0_8393,4.926,-1,-1,-1,1,-1,-1,-1
10175145_264917780352636_1412854098_a_0_1705,3.808,-1,-1,1,-1,-1,-1,-1
10254072_1400328093575785_2130776172_a_0_2539,4.236,1,1,-1,-1,-1,-1,-1
926291_542596399168556_1411849122_a_0_4108,4.102,1,1,-1,-1,-1,-1,-1
10013110_225337720993813_1178441064_a_0_3630,5.088,1,1,-1,-1,-1,-1,-1
1208454_640744409340502_327156708_a_0_8846,4.269,1,1,-1,-1,-1,-1,-1
928247_674673922592480_911710834_a_0_7875,4.613,-1,-1,-1,-1,-1,1,-1
1516689_1412296765699122_2100083670_a_0_1208,4.891,1,1,-1,-1,-1,-1,-1
10254093_222254404637311_1376892777_a_0_600,4.25,1,1,-1,-1,-1,-1,-1
10246059_230436657161781_1418576932_a,4.39,1,-1,-1,-1,1,-1,-1
10013209_1402520500023782_298000570_a_0_6635,3.38,1,-1,-1,-1,-1,-1,1
10254181_753995364633111_109551758_a_0_3467,3.686,1,-1,-1,-1,-1,-1,1
10013329_243432635862041_575782215_a_0_6814,5.001,-1,-1,1,-1,-1,-1,-1
10013221_539511369497602_1627385587_a_0_6884,4.761,1,1,-1,-1,-1,-1,-1
10246147_536966976424464_1693647854_a_0_1199,3.468,-1,-1,-1,1,-1,-1,-1
10249115_677530965627394_1900288535_a_0_265,5.341,1,1,-1,-1,-1,-1,-1
10254181_753995364633111_109551758_a_0_4440,3.686,1,-1,-1,-1,-1,-1,1
10249131_526602080791602_1741647703_a_0_3126,2.329,-1,-1,1,-1,-1,-1,-1
10246161_489854954473325_1284411077_a,3.59,-1,-1,-1,1,-1,-1,-1
10013033_267141560113901_1792403080_a_0_5024,4.992,1,-1,-1,-1,-1,-1,1
1530655_1414453252150018_2010753732_a,4.225,1,-1,-1,-1,1,-1,-1
aa6a185c630b11e383211279b7ee3b6f_6,4.947,1,-1,-1,-1,1,-1,-1
10175126_389361121204409_1387142241_a,3.373,1,-1,-1,-1,1,-1,-1
10245916_1397412620535574_634855819_a,4.302,1,-1,-1,-1,1,-1,-1
1516263_782726015077288_1676423577_a_0_3859,3.198,1,1,-1,-1,-1,-1,-1
10254181_753995364633111_109551758_a_0_2496,3.686,1,-1,-1,-1,-1,-1,1
1740790_542867189164649_451833173_a_0_3176,3.65,-1,-1,1,-1,-1,-1,-1
1516818_767179956634416_2010108335_a_0_9889,5.283,1,-1,-1,-1,-1,-1,1
926165_258080467698127_921458932_a_0_5030,3.901,-1,-1,-1,1,-1,-1,-1
10175227_1410773592519959_1662641029_a_0_3818,3.847,-1,-1,1,-1,-1,-1,-1
10013033_267141560113901_1792403080_a_0_7727,4.992,1,-1,-1,-1,-1,-1,1
10249105_607942379293352_1076958887_a_0_1457,2.473,-1,-1,-1,1,-1,-1,-1
10013033_267141560113901_1792403080_a_0_6132,4.992,1,-1,-1,-1,-1,-1,1
1171638_1421707778088153_130073942_a_0_9281,3.972,-1,-1,-1,-1,-1,1,-1
1516665_599760660101765_1421014296_a_0_4608,4.981,1,1,-1,-1,-1,-1,-1
10175389_583325665108245_565475167_a_0_5982,3.459,-1,-1,1,-1,-1,-1,-1
10254180_1376992145916700_1627681055_a,3.947,-1,-1,-1,-1,-1,1,-1
1171709_725948674103150_784734743_a_0_7752,4.132,1,1,-1,-1,-1,-1,-1
926291_542596399168556_1411849122_a_0_7128,4.102,1,1,-1,-1,-1,-1,-1
10251541_823735647639907_1428906492_a_0_216,5.067,1,1,-1,-1,-1,-1,-1
10012996_622800307802991_1959254165_a_0_6242,4.714,-1,-1,-1,-1,-1,1,-1
1515742_1381259632155291_743630265_a_0_6041,4.044,-1,-1,-1,-1,-1,1,-1
10011158_1402071610066064_886016512_a,4.289,-1,-1,1,-1,-1,-1,-1
10246135_313382825475774_1603825026_a_0_2007,4.413,-1,-1,-1,1,-1,-1,-1
10251410_292843317538581_1654991454_a_0_2857,4.189,1,1,-1,-1,-1,-1,-1
10013033_267141560113901_1792403080_a_0_5199,4.992,1,-1,-1,-1,-1,-1,1
1662798_283045441855596_1174971147_a_0_8834,3.528,-1,-1,-1,1,-1,-1,-1
1168815_424646104338707_1833500841_a_0_823,4.596,-1,-1,1,-1,-1,-1,-1
10251501_736951043016083_1513457715_a_0_138,4.314,-1,-1,-1,1,-1,-1,-1
10009339_539945986123146_762803808_a_0_9527,3.81,1,1,-1,-1,-1,-1,-1
1538477_623496527725072_430001327_a,4.821,1,-1,-1,-1,1,-1,-1
10013040_428139843997335_1471084578_a_0_6527,4.337,1,1,-1,-1,-1,-1,-1
10251511_428043617332514_574230098_a,4.834,-1,-1,-1,1,-1,-1,-1
1530695_1394473237498161_324541073_a_0_9821,4.788,-1,-1,1,-1,-1,-1,-1
10175121_635661006489372_2001342236_a_0_5601,4.06,-1,-1,-1,-1,-1,1,-1
10013209_1402520500023782_298000570_a_0_7775,3.38,1,-1,-1,-1,-1,-1,1
924946_1380124378936248_1080584446_a_0_3943,4.79,-1,-1,-1,1,-1,-1,-1
10005484_857777164238270_723589956_a_0_5023,4.416,-1,-1,-1,1,-1,-1,-1
10251548_628416333893454_1211079992_a_0_8277,4.88,-1,-1,-1,-1,-1,1,-1
10011208_608515179239495_2101887376_a_0_8732,4.931,-1,-1,1,-1,-1,-1,-1
10011352_1468991869998064_959399649_a_0_7,4.575,1,1,-1,-1,-1,-1,-1
10246139_607318602694573_1807021157_a_0_2346,3.847,-1,-1,-1,1,-1,-1,-1
10254093_222254404637311_1376892777_a_0_9898,4.25,1,1,-1,-1,-1,-1,-1
10254258_227726824100959_145888310_a_0_3328,4.209,1,1,-1,-1,-1,-1,-1
10175356_532038600239709_257239378_a_0_7726,5.719,-1,-1,-1,1,-1,-1,-1
1516818_767179956634416_2010108335_a_0_4369,5.283,1,-1,-1,-1,-1,-1,1
10004164_299462143537442_1336092451_a_0_3665,3.466,-1,-1,-1,-1,-1,1,-1
925236_622738564468245_2136604579_a,4.607,1,-1,-1,-1,1,-1,-1
1688625_839815979368602_1983811926_a,2.925,-1,-1,1,-1,-1,-1,-1
1530898_759902174049434_2074402671_a_0_7227,4.486,-1,-1,-1,-1,-1,1,-1
1515991_730715403616077_1235668544_a_0_1426,4.003,1,1,-1,-1,-1,-1,-1
10005606_733302710047207_1163224664_a,4.252,1,-1,-1,-1,1,-1,-1
10249181_641033395946453_481365618_a_0_7399,4.361,1,-1,-1,1,1,-1,-1
10254246_607858495970659_664492100_a_0_3627,5.027,1,1,-1,-1,-1,-1,-1
10254181_753995364633111_109551758_a_0_9924,3.686,1,-1,-1,-1,-1,-1,1
1168769_1474269172790281_160504555_a,4.951,1,-1,-1,-1,1,-1,-1
10251567_738596026184742_472376379_a,5.123,1,-1,-1,-1,1,-1,-1
924324_530625160392529_1993142966_a_0_7285,4.396,1,1,-1,-1,-1,-1,-1
1172236_842337122458396_149095053_a_0_7612,4.039,-1,-1,-1,-1,-1,1,-1
10251430_236591716533268_449242049_a_0_1717,3.682,-1,-1,1,-1,-1,-1,-1
10254181_753995364633111_109551758_a_0_4083,3.686,1,-1,-1,-1,-1,-1,1
1515824_531691080273585_1203335457_a_0_5623,4.15,-1,-1,-1,-1,-1,1,-1
10175172_465437180255355_1513852407_a_0_8876,4.297,1,1,-1,-1,-1,-1,-1
10246019_609430189154241_94800719_a,5.813,1,-1,-1,-1,1,-1,-1
10249107_1388767111404307_1129412061_a_0_155,3.877,-1,-1,-1,1,-1,-1,-1
10013330_227524310779570_1801302634_a_0_3283,4.406,-1,-1,-1,1,-1,-1,-1
10175101_1432274767020518_574372978_a_0_7566,3.8,-1,-1,1,-1,-1,-1,-1
926147_1422352008021443_2096346210_a,4.433,-1,-1,-1,1,-1,-1,-1
1516818_767179956634416_2010108335_a_0_4516,5.283,1,-1,-1,-1,-1,-1,1
927261_215717718638794_386851958_a,3.708,-1,-1,-1,1,-1,-1,-1
10246196_613035122106674_728732139_a_0_3474,3.871,-1,-1,-1,1,-1,-1,-1
10005713_1425130117739096_1983129096_a,3.912,-1,-1,-1,1,-1,-1,-1
10013119_1485984841615860_1045727861_a,4.043,1,-1,-1,-1,1,-1,-1
10254181_753995364633111_109551758_a_0_632,3.686,1,-1,-1,-1,-1,-1,1
10009745_1476509942567511_1641750032_a_0_5839,4.187,-1,-1,-1,1,-1,-1,-1
10013088_1479267475618527_962982451_a_0_8049,4.119,-1,-1,-1,1,-1,-1,-1
10175411_616034001823383_662131653_a_0_4527,4.133,-1,-1,1,-1,-1,-1,-1
925828_234932016702919_319722573_a,3.818,1,-1,-1,-1,1,-1,-1
10013185_1399649183644874_1767489132_a_0_687,3.356,-1,-1,1,-1,-1,-1,-1
10013221_539511369497602_1627385587_a_0_6109,4.761,1,1,-1,-1,-1,-1,-1
927946_718569614831910_70709897_a_0_5385,4.483,-1,-1,-1,1,-1,-1,-1
10013086_1463600200538839_276982429_a,4.353,1,-1,-1,-1,1,-1,-1
1389093_428450150590824_901901016_a_0_610,4.163,1,1,-1,-1,-1,-1,-1
10013209_1402520500023782_298000570_a_0_9782,3.38,1,-1,-1,-1,-1,-1,1
10013209_1402520500023782_298000570_a_0_3172,3.38,1,-1,-1,-1,-1,-1,1
10251541_823735647639907_1428906492_a_0_5226,5.067,1,1,-1,-1,-1,-1,-1
10012472_268697123309006_227721234_a_0_3683,4.61,-1,-1,1,-1,-1,-1,-1
10011338_529727377139977_1108531094_a_0_7078,4.151,-1,-1,1,-1,-1,-1,-1
927629_243194872531370_2087452292_a_0_6393,4.421,-1,-1,-1,1,-1,-1,-1
10251426_275850182576954_227993925_a_0_1462,3.181,-1,-1,1,-1,-1,-1,-1
10254181_753995364633111_109551758_a_0_5533,3.686,1,-1,-1,-1,-1,-1,1
10245970_613157438772283_509504961_a_0_6483,3.75,-1,-1,1,-1,-1,-1,-1
925245_372069939602130_339677596_a_0_3513,4.523,1,1,-1,-1,-1,-1,-1
10011277_1419920284933625_1496759521_a_0_2496,3.696,-1,-1,-1,-1,-1,1,-1
10013033_267141560113901_1792403080_a_0_2761,4.992,1,-1,-1,-1,-1,-1,1
1172123_535957866525370_1641597162_a,4.456,-1,-1,1,-1,-1,-1,-1
10175169_673561779346755_711852386_a_0_5579,4.915,1,-1,-1,1,1,-1,-1
10175157_227205314144952_1059395747_a_0_9511,4.31,-1,-1,-1,-1,-1,1,-1
10013174_681381845257221_1020321144_a_0_1801,4.148,-1,-1,-1,-1,-1,1,-1
10254181_753995364633111_109551758_a_0_7502,3.686,1,-1,-1,-1,-1,-1,1
10011399_294422337380087_526032701_a_0_1423,4.714,-1,-1,-1,1,-1,-1,-1
10011178_743480832375816_2144926321_a_0_7249,5.095,-1,-1,1,-1,-1,-1,-1
10175174_443603679108319_1976082022_a,5.28,1,-1,-1,-1,1,-1,-1
1516132_1398406447102373_1928762033_a_0_7305,4.299,1,1,-1,-1,-1,-1,-1
10012576_282422705252978_1999436191_a,4.187,1,-1,-1,-1,1,-1,-1
1516723_497848157003914_731805893_a_0_5930,5.075,-1,-1,-1,-1,-1,1,-1
10013264_598242876934026_1115953241_a_0_9583,3.203,-1,-1,1,-1,-1,-1,-1
925456_1389520371327691_357364457_a,4.572,-1,-1,-1,1,-1,-1,-1
1170521_273795386130963_1459287200_a,4.632,1,-1,-1,-1,1,-1,-1
10175329_495944120534792_30338831_a_0_4325,4.349,-1,-1,-1,1,-1,-1,-1
10246068_1470179896532054_1380437733_a,5.352,1,-1,-1,-1,1,-1,-1
10175310_603125169773076_1374565128_a_0_8267,5.144,-1,-1,-1,-1,-1,1,-1
10246152_1471853803044467_1472476558_a_0_9520,3.894,-1,-1,-1,-1,-1,1,-1
1516990_1458899307678960_2053186204_a_0_9076,3.706,-1,-1,-1,1,-1,-1,-1
10175148_781086668569690_1904197698_a,4.591,-1,-1,1,-1,-1,-1,-1
1172218_238469923011714_1395814045_a,5.02,1,-1,-1,-1,1,-1,-1
1527675_853680454648168_1404360480_a_0_1889,4.876,-1,-1,-1,-1,-1,1,-1
10011518_1423684761220426_401445534_a_0_431,3.105,-1,-1,-1,1,-1,-1,-1
925245_372069939602130_339677596_a_0_2105,4.523,1,1,-1,-1,-1,-1,-1
10013033_267141560113901_1792403080_a_0_5687,4.992,1,-1,-1,-1,-1,-1,1
10009394_850548431638105_884672550_a,3.902,-1,-1,-1,1,-1,-1,-1
10254329_274164076085332_2012507578_a_0_4812,4.596,-1,-1,-1,1,-1,-1,-1
10009921_729838247036263_1553908587_a_0_7402,4.777,-1,-1,-1,-1,-1,1,-1
10245964_407520582719221_311687749_a_0_4266,4.814,-1,-1,-1,-1,-1,1,-1
10246136_355732644567328_241358740_a_0_2934,4.548,-1,-1,-1,1,-1,-1,-1
925460_717329618287783_1197180666_a,4.411,1,-1,-1,-1,1,-1,-1
10254093_222254404637311_1376892777_a_0_824,4.25,1,1,-1,-1,-1,-1,-1
10249181_648023298567562_857681279_a_0_3018,4.672,-1,-1,-1,1,-1,-1,-1
10013209_1402520500023782_298000570_a_0_3277,3.38,1,-1,-1,-1,-1,-1,1
1171943_1411179405814977_1870585530_a_0_4152,4.044,-1,-1,-1,-1,-1,1,-1
924324_530625160392529_1993142966_a_0_9883,4.396,1,1,-1,-1,-1,-1,-1
10013209_1402520500023782_298000570_a_0_1643,3.38,1,-1,-1,-1,-1,-1,1
10013209_1402520500023782_298000570_a_0_4655,3.38,1,-1,-1,-1,-1,-1,1
10249180_833061556711455_1827999949_a,3.74,-1,-1,-1,1,-1,-1,-1
10254181_753995364633111_109551758_a_0_7365,3.686,1,-1,-1,-1,-1,-1,1
1171758_216031078607619_1622085903_a_0_9323,4.182,1,1,-1,-1,-1,-1,-1
1208454_1582202862005080_656338952_a_0_9038,4.267,-1,-1,1,-1,-1,-1,-1
924324_530625160392529_1993142966_a_0_3550,4.396,1,1,-1,-1,-1,-1,-1
1516148_541310039318453_2060982484_a_0_4334,4.272,-1,-1,1,-1,-1,-1,-1
10013016_1399351980340592_1472846501_a,4.72,1,-1,-1,-1,1,-1,-1
1171709_725948674103150_784734743_a_0_424,4.132,1,1,-1,-1,-1,-1,-1
10249128_700378106691868_1997504935_a_0_5224,3.513,-1,-1,-1,-1,-1,1,-1
1799561_628554467214444_651452085_a_0_9358,5.406,-1,-1,-1,-1,-1,1,-1
1516818_767179956634416_2010108335_a_0_822,5.283,1,-1,-1,-1,-1,-1,1
1516579_770190999687265_1415312535_a,3.785,1,-1,-1,-1,1,-1,-1
10011441_240150286174932_617176317_a_0_7150,4.713,-1,-1,1,-1,-1,-1,-1
10251541_823735647639907_1428906492_a_0_5287,5.067,1,1,-1,-1,-1,-1,-1
10246030_626498407419239_1885823656_a_0_266,4.843,-1,-1,1,-1,-1,-1,-1
10013209_1402520500023782_298000570_a_0_5015,3.38,1,-1,-1,-1,-1,-1,1
10261168_543756159078455_957050437_a,4.048,1,-1,-1,-1,1,-1,-1
1516428_1587025684855138_1631537897_a,3.512,1,-1,-1,-1,1,-1,-1
10013221_539511369497602_1627385587_a_0_3493,4.761,1,1,-1,-1,-1,-1,-1
1388988_629948787086967_1469843650_a_0_8449,3.887,1,1,-1,-1,-1,-1,-1
10013209_1402520500023782_298000570_a_0_2251,3.38,1,-1,-1,-1,-1,-1,1
10246047_845146155498825_2016115344_a_0_961,4.528,-1,-1,1,-1,-1,-1,-1
1941146_510732859031940_1662854116_a,4.659,1,-1,-1,-1,1,-1,-1
1168756_447125072099701_871950725_a_0_8053,4.258,-1,-1,-1,-1,-1,1,-1
10013033_267141560113901_1792403080_a_0_6516,4.992,1,-1,-1,-1,-1,-1,1
10251428_1435297983382898_77510357_a,4.663,1,-1,-1,-1,1,-1,-1
10013016_305010049665333_31456674_a_0_3349,5.014,1,1,-1,-1,-1,-1,-1
10254258_227726824100959_145888310_a_0_1240,4.209,1,1,-1,-1,-1,-1,-1
927269_1477511499131581_1612147658_a,3.329,1,-1,-1,-1,1,-1,-1
1388798_1379773022283552_1999720989_a_0_5755,4.842,-1,-1,1,-1,-1,-1,-1
10011201_229619030579129_1801187320_a_0_5859,3.518,1,1,-1,-1,-1,-1,-1
10175159_568369143262149_686486941_a_0_9121,3.8,-1,-1,-1,1,-1,-1,-1
10004186_1388533111427258_618096221_a_0_361,2.913,-1,-1,-1,1,-1,-1,-1
10011497_226332600898869_81157619_a_0_2536,3.506,1,1,-1,-1,-1,-1,-1
10251517_485464414909013_1884522726_a_0_6493,3.97,-1,-1,-1,1,-1,-1,-1
10005483_666314720099930_1434523704_a,3.844,1,-1,-1,-1,1,-1,-1
10251468_277070419136921_443866329_a_0_3091,3.879,1,1,-1,-1,-1,-1,-1
10175243_455845691214321_1650339414_a_0_6626,4.465,-1,-1,1,-1,-1,-1,-1
10013209_1402520500023782_298000570_a_0_9488,3.38,1,-1,-1,-1,-1,-1,1
10246069_620462458041172_1961455367_a,4.273,-1,-1,-1,1,-1,-1,-1
928247_674673922592480_911710834_a_0_53,4.613,-1,-1,-1,-1,-1,1,-1
1739402_281940748635831_1308524609_a,4.41,1,-1,-1,-1,1,-1,-1
10251502_859295487429308_1702654889_a_0_1763,3.661,1,1,-1,-1,-1,-1,-1
10013033_267141560113901_1792403080_a_0_3627,4.992,1,-1,-1,-1,-1,-1,1
10254181_753995364633111_109551758_a_0_6114,3.686,1,-1,-1,-1,-1,-1,1
10175322_440924499376499_319487928_a_0_6137,3.184,1,1,-1,-1,-1,-1,-1
1516818_767179956634416_2010108335_a_0_983,5.283,1,-1,-1,-1,-1,-1,1
1941074_741075659256888_1378807102_a,4.026,1,-1,-1,-1,1,-1,-1
10251489_234182816772570_1465408623_a_0_4786,3.765,-1,-1,1,-1,-1,-1,-1
10005709_270960586419086_1668343271_a,4.911,1,-1,-1,-1,1,-1,-1
10251522_296717423818896_692832061_a_0_4300,4.844,-1,-1,-1,-1,-1,1,-1
10013033_267141560113901_1792403080_a_0_7845,4.992,1,-1,-1,-1,-1,-1,1
10011208_608515179239495_2101887376_a_0_6664,4.931,-1,-1,1,-1,-1,-1,-1
10251502_859295487429308_1702654889_a_0_3749,3.661,1,1,-1,-1,-1,-1,-1
924956_239880299528399_803273114_a_0_2786,3.807,-1,-1,1,-1,-1,-1,-1
10011309_726095640805850_1132367852_a_0_2659,3.878,-1,-1,1,-1,-1,-1,-1
10246117_1391184081102291_1248811451_a_0_5751,4.7,-1,-1,-1,1,-1,-1,-1
10251418_707714289271797_1872528208_a_0_6538,3.417,1,1,-1,-1,-1,-1,-1
1515700_1423432021240687_1860169759_a,4.599,1,-1,-1,-1,1,-1,-1
10246057_677222229002055_1533827182_a_0_540,4.121,-1,-1,-1,1,-1,-1,-1
10251410_292843317538581_1654991454_a_0_6026,4.189,1,1,-1,-1,-1,-1,-1
1172179_1487465858134465_1989052277_a_0_4254,3.738,-1,-1,-1,-1,-1,1,-1
10175132_300223610130963_1242465157_a_0_9381,4.194,-1,-1,-1,1,-1,-1,-1
929288_242991075905000_2118346416_a,4.243,1,-1,-1,-1,1,-1,-1
10175138_588490674592139_1826840908_a_0_2871,4.487,-1,-1,-1,-1,-1,1,-1
1597400_1425140184404296_640350752_a,4.169,1,-1,-1,-1,1,-1,-1
1208454_640744409340502_327156708_a_0_3943,4.269,1,1,-1,-1,-1,-1,-1
1538567_679281695463097_153796971_a_0_3735,3.874,-1,-1,-1,1,-1,-1,-1
927932_699532936769104_1386911032_a,4.391,-1,-1,-1,1,-1,-1,-1
1170444_246757248841110_1970575140_a_0_2444,5.441,-1,-1,-1,-1,-1,1,-1
10175265_531785883608760_1155072417_a,3.765,-1,-1,-1,1,-1,-1,-1
1660401_573192426105240_779889641_a_0_9196,4.394,1,1,-1,-1,-1,-1,-1
1689111_450042771789970_303089699_a_0_4265,5.667,1,1,-1,-1,-1,-1,-1
1515079_1493470570880927_662642764_a_0_5321,4.444,-1,-1,-1,1,-1,-1,-1
10005602_485854148181984_1533130700_a_0_1017,4.236,-1,-1,-1,1,-1,-1,-1
10175160_1484088025137060_1892460177_a_0_8164,4.748,-1,-1,-1,1,-1,-1,-1
10013209_1402520500023782_298000570_a_0_5599,3.38,1,-1,-1,-1,-1,-1,1
1517015_267640603397504_999570960_a,5.554,1,-1,-1,-1,1,-1,-1
10011351_696371607072095_71580992_a_0_535,4.858,-1,-1,-1,1,-1,-1,-1
10011309_726095640805850_1132367852_a_0_1435,3.878,-1,-1,1,-1,-1,-1,-1
10246089_482949308498588_892172143_a_0_8662,3.612,-1,-1,-1,1,-1,-1,-1
10175121_616007921819979_1820290799_a_0_7237,5.237,-1,-1,-1,1,-1,-1,-1
10013281_809859869042014_598050415_a,5.106,1,-1,-1,-1,1,-1,-1
924973_295249293963504_936394024_a,5.066,1,-1,-1,-1,1,-1,-1
10012996_622800307802991_1959254165_a_0_94,4.714,-1,-1,-1,-1,-1,1,-1
10251468_277070419136921_443866329_a_0_3254,3.879,1,1,-1,-1,-1,-1,-1
10013033_267141560113901_1792403080_a_0_8634,4.992,1,-1,-1,-1,-1,-1,1
927043_1529291520630766_1820844228_a,3.237,1,-1,-1,-1,1,-1,-1
925841_641582975911547_1872721314_a,3.111,1,-1,-1,-1,1,-1,-1
10012562_559464067502084_448086739_a,4.997,1,-1,-1,-1,1,-1,-1
10175382_231515120373238_318786586_a_0_3130,4.037,-1,-1,-1,-1,-1,1,-1
10012439_548388171942754_767938989_a_0_9067,4.457,-1,-1,-1,-1,-1,1,-1
10254273_531193697001972_286946185_a_0_895,3.985,-1,-1,1,-1,-1,-1,-1
10013209_1402520500023782_298000570_a_0_2924,3.38,1,-1,-1,-1,-1,-1,1
10249106_289122847919588_458526470_a,4.907,1,-1,-1,-1,1,-1,-1
10013146_299508076873275_445266272_a_0_4365,4.081,1,1,-1,-1,-1,-1,-1
10254181_753995364633111_109551758_a_0_4515,3.686,1,-1,-1,-1,-1,-1,1
10013033_267141560113901_1792403080_a_0_3559,4.992,1,-1,-1,-1,-1,-1,1
10013033_267141560113901_1792403080_a_0_5548,4.992,1,-1,-1,-1,-1,-1,1
1171958_229017563954509_619405550_a_0_5603,5.313,-1,-1,1,-1,-1,-1,-1
1527733_1398173147126937_1509664862_a,4.845,1,-1,-1,-1,1,-1,-1
10175191_852918674733997_835471150_a,4.158,1,-1,-1,-1,1,-1,-1
10246144_683846508338612_1789574086_a_0_7276,4.232,-1,-1,-1,1,-1,-1,-1
10005660_305315252952636_167526538_a_0_3590,3.732,-1,-1,-1,1,-1,-1,-1
10009339_539945986123146_762803808_a_0_342,3.81,1,1,-1,-1,-1,-1,-1
10175322_440924499376499_319487928_a_0_4893,3.184,1,1,-1,-1,-1,-1,-1
10175240_138391772998021_1774350556_a_0_9242,4.565,-1,-1,-1,1,-1,-1,-1
10254181_753995364633111_109551758_a_0_1951,3.686,1,-1,-1,-1,-1,-1,1
1170370_1414494988811495_1080144268_a_0_1242,4.563,-1,-1,-1,-1,-1,1,-1
10251541_823735647639907_1428906492_a_0_2460,5.067,1,1,-1,-1,-1,-1,-1
10246087_457197894411245_1757992847_a_0_6230,4.223,-1,-1,1,-1,-1,-1,-1
1516012_257567494415850_734325950_a_0_7121,4.101,-1,-1,1,-1,-1,-1,-1
1172152_1420959984823416_651885422_a_0_7709,4.409,1,1,-1,-1,-1,-1,-1
1170480_1453748101528331_421029576_a_0_3783,4.128,-1,-1,-1,1,-1,-1,-1
1516188_755255207827323_1548225084_a_0_9995,3.504,-1,-1,1,-1,-1,-1,-1
1170080_273623966145027_1867154323_a,4.986,1,-1,-1,-1,1,-1,-1
10011475_759310947427218_538043996_a,4.578,-1,-1,-1,1,-1,-1,-1
10013098_551633564952445_1718264551_a,4.684,1,-1,-1,-1,1,-1,-1
926731_694309473962159_475846750_a,4.405,-1,-1,-1,1,-1,-1,-1
10013209_1402520500023782_298000570_a_0_4750,3.38,1,-1,-1,-1,-1,-1,1
1515943_685548934835340_325348469_a_0_5520,5.1,-1,-1,1,-1,1,-1,-1
10009148_385872871563505_1575242118_a_0_7217,4.899,-1,-1,1,-1,-1,-1,-1
1170426_640464709336053_1799995757_a_0_8628,4.917,-1,-1,-1,-1,-1,1,-1
10246015_845083848839222_1610590205_a_0_3363,4.161,-1,-1,-1,-1,-1,1,-1
10254181_753995364633111_109551758_a_0_3232,3.686,1,-1,-1,-1,-1,-1,1
10175226_601213153319286_1549933339_a,5.239,-1,-1,-1,1,-1,-1,-1
10013209_1402520500023782_298000570_a_0_4432,3.38,1,-1,-1,-1,-1,-1,1
10175280_258305137684896_1455415810_a_0_1188,5.061,-1,-1,-1,1,-1,-1,-1
10013311_302154569938080_2012005774_a,3.044,-1,-1,-1,1,-1,-1,-1
10254246_607858495970659_664492100_a_0_5953,5.027,1,1,-1,-1,-1,-1,-1
1515702_1472914752926193_122427155_a_0_9280,3.534,-1,-1,1,-1,-1,-1,-1
1515136_608974042530682_1945883466_a_0_8259,3.741,-1,-1,1,-1,-1,-1,-1
1538608_537903902984768_149794780_a_0_7949,3.798,-1,-1,-1,-1,-1,1,-1
10175358_1411808595747775_185919311_a_0_457,3.875,-1,-1,1,-1,-1,-1,-1
1516148_541310039318453_2060982484_a_0_9669,4.272,-1,-1,1,-1,-1,-1,-1
10175309_544596405655344_358523262_a_0_9701,4.007,-1,-1,-1,-1,-1,1,-1
10246150_222186641310468_1402774088_a,3.828,1,-1,-1,-1,1,-1,-1
10254181_753995364633111_109551758_a_0_594,3.686,1,-1,-1,-1,-1,-1,1
10013209_1402520500023782_298000570_a_0_8310,3.38,1,-1,-1,-1,-1,-1,1
1515991_730715403616077_1235668544_a_0_795,4.003,1,1,-1,-1,-1,-1,-1
10175260_232289006971984_788775375_a_0_3084,4.289,-1,-1,-1,1,-1,-1,-1
